,City,Population,Population Change,Poverty Rate,Median Age,Median Household Income,Median Household Income Change,Number Employees,Number Employees Change,Median Property Value,Median Property Value Change,Average Male Salary,Average Female Salary,Gender Salary Ratio M2F,Gini 2018,Gini Change,Patient to Clinician Ratio,Foreign Born Population Ratio,Citizens Percentage,Total Degrees,Degrees Ratio M2F,Degrees per Capita,Households,People Per House,Homeownership,Commute Time
3872,"Grand Junction, CO",148798.0,0.42700000000000005,16.0,38.9,51971.0,3.8,68918.0,0.9670000000000001,207900.0,3.18,68531.0,51692.0,1.3257564033119245,0.47100000000000003,0.0,1243.0,3.66,98.1,2367.0,0.6811079545454546,0.015907471874621968,60600.0,2.455412541254125,67.0,18.9
3873,"Greeley, CO",314305.0,3.17,11.2,34.6,75938.0,10.2,159677.0,4.01,325400.0,10.3,71627.0,54774.0,1.3076824770876694,0.46,-2.3354564755838547,1243.0,8.24,95.5,4566.0,0.6312968917470525,0.014527290370818154,108000.0,2.9102314814814814,73.8,26.6
3874,"Macon-Bibb County, GA",229966.0,-0.355,23.1,38.1,41171.0,1.97,91073.0,-0.24,118400.0,-0.6709999999999999,62744.0,46261.0,1.3563044465100191,0.478,0.20964360587002115,1519.0,2.92,98.5,4045.0,0.5345220030349014,0.017589556717079916,85000.0,2.7054823529411767,61.2,22.5
3875,"Elizabethtown-Fort Knox, KY",150253.0,-0.132,14.1,37.0,51441.0,2.7,65599.0,1.9,142800.0,1.35,56557.0,41451.0,1.3644302911871848,0.457,0.43956043956044,1507.0,3.31,98.6,3175.0,1.5855048859934853,0.021131025670036538,57300.0,2.622216404886562,64.5,23.4
3876,"Salisbury, MD-DE",409979.0,1.02,13.3,46.3,59214.0,-0.0995,181935.0,-0.598,231800.0,-5.31,81550.0,64257.0,1.2691224302410633,0.461,0.0,1137.0,6.95,95.7,3713.0,0.5963026655202064,0.009056561433634406,161000.0,2.5464534161490686,74.0,24.6
3877,"Worcester, MA-CT",947866.0,0.5720000000000001,11.1,40.1,70869.0,2.1,485670.0,2.55,281000.0,4.23,89637.0,66042.0,1.3572726446806578,0.483,-0.20661157024793408,954.0,10.9,94.3,13321.0,0.7270841436535719,0.014053674253533727,353000.0,2.685172804532578,66.3,28.6
3878,"Bend-Redmond, OR",175321.0,2.64,12.1,42.1,59152.0,9.11,83721.0,6.23,298200.0,8.32,61970.0,48053.0,1.289617713774374,0.469,-0.4246284501061575,1070.0,4.03,97.6,1150.0,0.6763848396501457,0.006559396763650675,69600.0,2.5189798850574707,65.3,16.6
3879,"Morristown, TN",116352.0,0.257,17.1,41.6,43683.0,5.43,49194.0,1.36,133200.0,4.23,57961.0,42201.0,1.3734508660932203,0.466,0.2150537634408604,1382.0,4.64,96.2,3192.0,0.8677589233469866,0.027433993399339933,44400.0,2.6205405405405404,69.4,22.9
3880,"Abilene, TX",169000.0,0.134,16.0,33.9,48156.0,3.62,73057.0,1.62,102000.0,3.87,64953.0,45959.0,1.4132814029896212,0.48200000000000004,0.0,1670.0,5.06,97.1,1828.0,0.6119929453262787,0.01081656804733728,60400.0,2.798013245033113,62.4,16.7
3881,"Amarillo, TX",268356.0,0.6679999999999999,15.0,35.0,53087.0,-1.55,130622.0,1.95,148200.0,5.93,67436.0,48835.0,1.3808948500051192,0.479,0.0,1670.0,9.67,92.8,4574.0,0.7299546142208775,0.017044522947129933,98500.0,2.724426395939086,63.9,18.7
3882,"Corpus Christi, TX",452927.0,0.688,16.5,36.4,54264.0,3.97,202972.0,1.13,141200.0,3.9,67436.0,48835.0,1.3808948500051192,0.479,0.0,1670.0,7.87,94.8,5031.0,0.6686567164179105,0.011107750255559946,162000.0,2.795845679012346,61.7,19.9
3883,"El Paso, TX",844723.0,0.243,21.8,32.5,43862.0,-1.25,361034.0,0.915,123600.0,1.15,67436.0,48835.0,1.3808948500051192,0.479,0.0,1670.0,25.4,87.4,14173.0,0.7036903473975238,0.01677828116435802,271000.0,3.117059040590406,61.1,22.6
3884,"Olympia-Tumwater, WA",286419.0,2.08,11.6,38.8,72703.0,1.31,132697.0,2.51,314900.0,11.1,79555.0,58794.0,1.3531142633602071,0.469,0.6437768240343233,1202.0,7.37,96.8,3162.0,0.7566666666666667,0.01103977040629288,111000.0,2.5803513513513514,64.1,26.0
3885,"Spokane-Spokane Valley, WA",573527.0,1.64,15.3,38.6,58546.0,9.8,262470.0,0.853,239000.0,8.24,79555.0,58794.0,1.3531142633602071,0.469,0.6437768240343233,1202.0,5.04,97.9,9374.0,0.7301587301587301,0.01634447898703984,229000.0,2.504484716157205,64.8,20.6
3886,"Janesville-Beloit, WI",161226.0,0.149,14.3,39.3,53410.0,4.79,77910.0,1.53,135000.0,1.89,61348.0,46291.0,1.3252684107061847,0.45299999999999996,0.22123893805309752,1247.0,4.57,97.1,964.0,0.5598705501618123,0.005979184498778114,64500.0,2.499627906976744,68.7,22.0
3887,"Chicago, IL",2710000.0,-0.386,20.6,34.9,57238.0,3.51,1370000.0,1.27,271600.0,6.14,74413.0,55889.0,1.3314426810284672,0.48,-0.4149377593361,1062.0,20.8,89.7,61544.0,0.7373041637261821,0.022709963099631,1080000.0,2.5092592592592595,45.7,33.5
3888,"Pittsburgh, PA",2320000.0,-0.37,11.8,43.1,59710.0,2.03,1170000.0,0.509,160300.0,4.57,69779.0,52119.0,1.3388399623937528,0.469,-0.6355932203389837,1232.0,3.78,98.2,39982.0,0.7630302495810918,0.017233620689655168,1010000.0,2.297029702970297,69.6,25.4
3889,"Columbus, OH",2110000.0,1.34,14.0,36.1,64052.0,0.452,1070000.0,1.04,196700.0,7.9,65155.0,48520.0,1.342848309975268,0.46,0.656455142231948,1307.0,7.26,95.5,33833.0,0.7789053052210947,0.016034597156398104,802000.0,2.6309226932668333,61.9,22.5
3890,"Jacksonville, FL",1530000.0,1.97,13.9,38.8,60238.0,2.6,727956.0,2.88,217200.0,5.9,62257.0,46612.0,1.3356431820132155,0.474,0.21141649048625813,1376.0,8.44,95.8,18224.0,0.709087498827722,0.011911111111111112,575000.0,2.6608695652173915,63.5,25.2
3891,"Oklahoma City, OK",1400000.0,0.9179999999999999,14.6,35.3,57485.0,2.18,683637.0,2.55,160900.0,2.61,59946.0,41789.0,1.4344923305176005,0.465,3.5634743875278425,1587.0,7.85,94.9,22794.0,0.7573047567650913,0.016281428571428568,522000.0,2.681992337164751,63.1,21.9
3892,"Richmond, VA",1300000.0,0.16,12.4,38.8,67703.0,0.10300000000000001,658555.0,1.15,246100.0,3.45,77546.0,58156.0,1.3334135772749158,0.48,0.6289308176100635,1316.0,7.23,95.6,16092.0,0.6373626373626373,0.012378461538461538,497000.0,2.6156941649899395,65.6,23.7
3893,"Salt Lake City, UT",1220000.0,1.62,10.3,32.8,73730.0,3.1,632724.0,0.953,329200.0,11.7,67571.0,44917.0,1.5043524723378676,0.47700000000000004,-0.6250000000000006,1742.0,11.6,92.2,40513.0,0.6303674192120408,0.03320737704918033,402000.0,3.0348258706467663,67.4,21.4
3894,"Rochester, NY",1070000.0,-0.637,14.0,40.5,60190.0,5.65,518484.0,-2.27,148000.0,2.42,81735.0,63914.0,1.2788277998560569,0.493,-0.8048289738430591,1202.0,6.97,96.9,19930.0,0.7848826795629591,0.018626168224299064,431000.0,2.4825986078886317,68.2,20.6
3895,"Tucson, AZ",1040000.0,1.59,18.3,39.0,53464.0,3.96,454426.0,3.33,198100.0,8.67,62316.0,49405.0,1.2613298249165064,0.46,-1.9189765458422077,1519.0,12.6,93.4,18828.0,0.7809307604994324,0.018103846153846158,402000.0,2.587064676616916,62.3,23.9
3896,"Fresno, CA",994400.0,0.52,25.4,32.5,52629.0,1.6,414515.0,0.726,274400.0,10.3,78575.0,62298.0,1.2612764454717649,0.499,0.4024144869215296,1281.0,20.7,87.8,12912.0,0.5493160547156227,0.012984714400643605,310000.0,3.2077419354838708,51.2,22.2
3897,"Tulsa, OK",993928.0,0.318,14.7,37.3,55633.0,6.42,467428.0,1.29,154600.0,2.59,59946.0,41789.0,1.4344923305176005,0.465,3.5634743875278425,1587.0,6.31,96.0,13314.0,0.9516270888302549,0.01339533648312554,382000.0,2.601905759162304,65.0,21.2
3898,"Albuquerque, NM",916791.0,0.40299999999999997,17.9,38.5,51134.0,0.44799999999999995,415379.0,1.21,201400.0,5.06,55599.0,42679.0,1.30272499355655,0.465,2.876106194690268,1325.0,9.18,95.2,21353.0,0.5907770245101691,0.023291022708556257,358000.0,2.560868715083799,64.5,23.0
3899,"Knoxville, TN",882598.0,0.5379999999999999,15.8,40.5,53523.0,3.23,411449.0,-0.688,175700.0,3.84,60607.0,44237.0,1.3700522187309263,0.46399999999999997,-0.4291845493562235,1382.0,3.95,98.2,13529.0,0.7827118197390961,0.015328609400882397,345000.0,2.5582550724637683,68.7,22.9
3900,"Baton Rouge, LA",831310.0,-0.342,16.9,36.2,57843.0,0.77,389300.0,-0.00385,193100.0,6.1,65054.0,41815.0,1.5557575032882938,0.466,-0.4273504273504277,1527.0,3.88,97.1,13212.0,0.8113517959967096,0.015892988175289603,302000.0,2.7526821192052986,68.8,26.5
3901,"Dayton, OH",806548.0,0.39,15.7,39.4,54942.0,4.17,382534.0,2.31,143600.0,7.65,65155.0,48520.0,1.342848309975268,0.46,0.656455142231948,1307.0,4.33,98.1,16739.0,0.8717432628871743,0.0207538794963226,331000.0,2.4367009063444107,61.9,20.7
3902,"Akron, OH",704845.0,0.19,13.8,40.4,60019.0,6.97,360654.0,2.26,155500.0,5.93,65155.0,48520.0,1.342848309975268,0.46,0.656455142231948,1307.0,4.82,97.9,14903.0,0.7412080850566655,0.0211436556973519,287000.0,2.455905923344948,67.9,22.7
3903,"Boston, MA",695926.0,1.89,20.5,32.1,71834.0,7.6,382784.0,0.31,575200.0,6.4,89637.0,66042.0,1.3572726446806578,0.483,-0.20661157024793408,667.0,27.8,86.4,42430.0,0.6643131717266808,0.06096912602776732,275000.0,2.53064,34.1,30.0
3904,"Winston-Salem, NC",671456.0,0.5579999999999999,17.3,41.0,48699.0,-0.9420000000000001,306447.0,-0.0408,157900.0,6.26,62551.0,47552.0,1.3154231157469718,0.47,-0.6342494714587744,1417.0,6.63,94.9,7709.0,0.6560687432867884,0.011481020349806987,271000.0,2.47769741697417,64.3,22.4
3905,"Madison, WI",660422.0,0.946,11.7,36.4,70463.0,-1.18,375788.0,2.06,258700.0,4.74,64874.0,47745.0,1.358760079589486,0.441,-2.433628318584073,1247.0,7.23,95.6,18871.0,0.7796114673708034,0.028574154101468456,276000.0,2.3928333333333334,61.0,20.5
3906,"Syracuse, NY",650502.0,-0.6629999999999999,15.1,39.7,58715.0,3.41,307528.0,-0.391,140000.0,0.43,81735.0,63914.0,1.2788277998560569,0.493,-0.8048289738430591,1202.0,6.02,97.1,16043.0,0.7843398954510066,0.02466249142969584,257000.0,2.531136186770428,68.1,19.9
3907,"Wichita, KS",645031.0,-0.23399999999999999,13.9,36.6,56909.0,4.55,311499.0,1.34,144500.0,4.33,64019.0,45648.0,1.4024491763056433,0.46399999999999997,2.4282560706401792,1320.0,7.27,95.6,8458.0,0.7145753091425097,0.01311254807908457,249000.0,2.5904859437751004,66.4,19.6
3908,"Toledo, OH",602871.0,-0.132,17.8,37.7,51321.0,1.85,287209.0,-0.7979999999999999,130500.0,-0.153,65155.0,48520.0,1.342848309975268,0.46,0.656455142231948,1307.0,3.52,98.4,12574.0,0.6720744680851064,0.020856866560176227,246000.0,2.4506951219512194,62.4,20.6
3909,"Jackson, MS",583080.0,0.741,18.5,36.7,55700.0,6.23,269835.0,2.82,151400.0,2.51,54644.0,38086.0,1.434752927584939,0.446,2.7649769585253483,1883.0,2.43,98.6,9590.0,0.6617570611679086,0.016447142759141112,210000.0,2.7765714285714287,67.8,23.8
3910,"Modesto, CA",549815.0,0.35,17.2,34.5,60321.0,1.36,229483.0,-3.12,318900.0,10.7,78575.0,62298.0,1.2612764454717649,0.499,0.4024144869215296,1281.0,20.4,90.4,5660.0,0.4632885211995864,0.01029437174322272,175000.0,3.1418,59.2,29.4
3911,"Lancaster, PA",543557.0,0.12,10.4,38.7,66277.0,4.53,271712.0,-1.2,220500.0,7.98,69779.0,52119.0,1.3388399623937528,0.469,-0.6355932203389837,1232.0,4.83,97.4,4990.0,0.6990125978890024,0.009180269962487836,202000.0,2.6908762376237623,67.4,21.4
3912,"Atlanta, GA",498073.0,2.42,22.4,33.2,65345.0,13.5,256891.0,1.19,302200.0,0.935,67446.0,48879.0,1.379856380040508,0.475,-0.8350730688935291,936.0,6.59,95.4,26991.0,0.8508537337996297,0.054190851541842264,212000.0,2.349400943396226,45.3,25.6
3913,"Lafayette, LA",489364.0,-0.446,18.1,36.2,50825.0,6.22,217999.0,0.997,163500.0,1.74,65054.0,41815.0,1.5557575032882938,0.466,-0.4273504273504277,1527.0,3.3,98.0,6425.0,0.6163522012578616,0.013129286175525784,184000.0,2.659586956521739,68.7,26.6
3914,"Omaha, NE",468267.0,0.292,15.1,35.1,59266.0,5.07,243707.0,-1.01,163400.0,4.01,60738.0,45776.0,1.3268524991261796,0.441,0.455580865603645,934.0,10.2,93.4,10384.0,0.5788353352592367,0.022175382847819728,185000.0,2.5311729729729735,58.1,18.3
3915,"Springfield, MO",468126.0,1.44,16.6,37.4,46905.0,-2.59,213993.0,-3.56,150100.0,1.28,63351.0,46612.0,1.359113532995795,0.461,0.21739130434782628,1418.0,2.48,98.9,11408.0,0.6097079159023564,0.024369507354857455,193000.0,2.425523316062176,62.0,21.4
3916,"Huntsville, AL",462693.0,1.59,13.9,38.6,63765.0,3.97,218401.0,0.369,187000.0,5.95,61079.0,43050.0,1.4187921022067365,0.461,0.4357298474945537,1535.0,5.04,97.6,5881.0,0.771919252786984,0.012710371671929337,185000.0,2.5010432432432435,67.5,21.9
3917,"Asheville, NC",459585.0,0.754,13.6,44.9,52410.0,4.79,225332.0,1.03,234700.0,6.25,62551.0,47552.0,1.3154231157469718,0.47,-0.6342494714587744,1417.0,5.47,96.9,4335.0,0.8107769423558897,0.009432422729201344,192000.0,2.393671875,68.2,19.2
3918,"Fort Wayne, IN",437631.0,0.693,14.1,36.7,55491.0,4.88,218236.0,3.66,135700.0,1.5,62589.0,44121.0,1.418576188209696,0.44799999999999995,-0.4444444444444448,1505.0,5.61,97.0,4504.0,0.6437956204379562,0.010291775491224342,172000.0,2.5443662790697674,72.0,21.5
3919,"Salem, OR",432102.0,1.68,15.8,36.9,57091.0,1.65,197455.0,4.68,273400.0,13.1,66934.0,52914.0,1.264958234115735,0.466,1.5250544662309382,1070.0,11.5,92.6,4688.0,0.6176673567977916,0.010849290213884684,151000.0,2.861602649006622,59.7,22.9
3920,"Reading, PA",420152.0,0.55,13.6,40.2,62564.0,2.47,209400.0,2.9,186000.0,7.08,69779.0,52119.0,1.3388399623937528,0.469,-0.6355932203389837,1232.0,7.07,96.2,4887.0,0.6038726616343945,0.011631504788743122,157000.0,2.676127388535032,71.3,24.2
3921,"Mobile, AL",413757.0,-0.0478,19.3,38.1,43061.0,-6.44,171487.0,-1.15,131700.0,0.381,61079.0,43050.0,1.4187921022067365,0.461,0.4357298474945537,1535.0,3.17,98.5,5786.0,0.5198318886262149,0.013984053441996148,159000.0,2.6022452830188683,60.0,24.0
3922,"Flint, MI",406892.0,-0.121,20.0,40.9,48127.0,3.95,178222.0,3.75,118700.0,7.91,66961.0,48599.0,1.377826704253174,0.47200000000000003,-0.21141649048625813,1254.0,2.58,99.4,8971.0,0.5451257320013779,0.022047619515743737,169000.0,2.4076449704142013,68.1,24.9
3923,"Anchorage, AK",399148.0,-0.434,8.54,34.7,81037.0,5.42,187324.0,-3.1,299500.0,0.47,70907.0,57837.0,1.2259799090547574,0.455,2.247191011235957,1131.0,8.69,96.9,2914.0,0.5897435897435898,0.007300550171866075,137000.0,2.9134890510948903,67.5,21.9
3924,"New Orleans, LA",391006.0,-0.581,25.4,37.3,38423.0,3.85,176055.0,-1.85,242900.0,6.63,65054.0,41815.0,1.5557575032882938,0.466,-0.4273504273504277,1107.0,5.79,97.2,14145.0,0.6547730463266261,0.03617591545909781,155000.0,2.5226193548387097,48.3,23.9
3925,"Savannah, GA",389494.0,0.503,15.8,36.1,58178.0,2.77,190460.0,3.94,205600.0,11.1,67446.0,48879.0,1.379856380040508,0.475,-0.8350730688935291,1519.0,5.53,96.6,10843.0,0.43331130204890944,0.027838683009237628,143000.0,2.7237342657342656,60.5,23.5
3926,"Tallahassee, FL",387455.0,0.514,20.2,34.5,50682.0,-0.281,186668.0,2.18,182700.0,0.0548,62257.0,46612.0,1.3356431820132155,0.474,0.21141649048625813,1376.0,5.86,97.2,19067.0,0.7297468928603829,0.04921087610174085,146000.0,2.6538013698630136,59.1,22.0
3927,"Montgomery, AL",373401.0,-0.131,18.5,37.9,51943.0,5.74,160328.0,0.413,144600.0,4.71,61079.0,43050.0,1.4187921022067365,0.461,0.4357298474945537,1535.0,3.5,97.9,4854.0,0.7292483078019237,0.012999429567676572,143000.0,2.611195804195804,64.2,22.5
3928,"Ann Arbor, MI",370963.0,0.907,14.5,33.6,71860.0,2.24,190418.0,-0.937,280500.0,8.43,66961.0,48599.0,1.377826704253174,0.47200000000000003,-0.21141649048625813,1254.0,11.8,93.3,22937.0,0.8672256593943342,0.06183096427406508,143000.0,2.594146853146853,61.0,23.2
3929,"Peoria, IL",368683.0,-1.33,12.0,39.7,58603.0,2.0,168300.0,0.36700000000000005,140200.0,1.59,74413.0,55889.0,1.3314426810284672,0.48,-0.4149377593361,1240.0,3.8,98.3,4670.0,0.6944847605224964,0.012666708256144169,148000.0,2.491101351351351,69.5,19.1
3930,"Spartanburg, SC",341298.0,2.07,15.9,38.5,51853.0,3.55,155913.0,1.5,147800.0,13.0,59728.0,44129.0,1.35348636950758,0.46399999999999997,-0.4291845493562235,1483.0,5.8,97.1,3307.0,0.5460495558672277,0.009689479575034134,128000.0,2.666390625,70.8,22.7
3931,"Rockford, IL",337658.0,-0.187,14.5,39.5,55829.0,0.622,162680.0,2.66,127100.0,4.61,74413.0,55889.0,1.3314426810284672,0.48,-0.4149377593361,1240.0,8.67,95.2,3303.0,0.4972801450589302,0.009782087200658656,133000.0,2.5387819548872184,68.9,22.6
3932,"Lincoln, NE",333964.0,0.715,13.7,34.2,58506.0,-2.58,185379.0,2.58,182000.0,1.9,60738.0,45776.0,1.3268524991261796,0.441,0.455580865603645,1339.0,7.28,95.9,9869.0,0.8091659028414299,0.02955108933897067,133000.0,2.5110075187969927,60.5,18.3
3933,"Green Bay, WI",321591.0,0.48100000000000004,10.9,39.3,61400.0,1.56,167175.0,-0.787,174900.0,1.92,64874.0,47745.0,1.358760079589486,0.441,-2.433628318584073,1247.0,5.0,96.8,5602.0,0.4839735099337749,0.017419641718829197,129000.0,2.492953488372093,69.7,17.9
3934,"Lubbock, TX",319995.0,0.624,18.8,31.3,49974.0,5.71,156804.0,0.636,146300.0,8.29,67436.0,48835.0,1.3808948500051192,0.479,0.0,1670.0,5.65,96.1,11009.0,0.7608765195137556,0.03440366255722746,120000.0,2.666625,56.7,15.8
3935,"Roanoke, VA",314515.0,0.584,13.6,43.1,55151.0,1.69,147610.0,-1.13,178300.0,-3.83,77546.0,58156.0,1.3334135772749158,0.48,0.6289308176100635,1316.0,4.91,97.2,3284.0,0.5050412465627865,0.01044147337964803,127000.0,2.4764960629921258,67.5,22.0
3936,"Wilmington, NC",294436.0,2.18,17.5,39.9,52756.0,0.649,140218.0,-0.39399999999999996,239600.0,3.99,62551.0,47552.0,1.3154231157469718,0.47,-0.6342494714587744,1417.0,4.66,98.1,6908.0,0.5639574371745528,0.023461804942330418,121000.0,2.4333553719008263,60.8,25.7
3937,"Gainesville, FL",288711.0,1.17,23.1,32.4,50495.0,13.3,137947.0,2.63,184100.0,7.85,62257.0,46612.0,1.3356431820132155,0.474,0.21141649048625813,1376.0,9.26,94.5,19532.0,0.8108659373261635,0.0676524275140192,105000.0,2.7496285714285715,61.6,20.9
3938,"Newark, NJ",282102.0,-1.07,28.3,33.7,37642.0,7.04,128606.0,8.87,251800.0,7.15,89489.0,65578.0,1.364619232059532,0.493,0.0,1217.0,29.2,82.1,7366.0,1.3413858868404325,0.026111122927168183,102000.0,2.765705882352941,21.9,33.1
3939,"Laredo, TX",275910.0,0.406,31.5,29.0,46862.0,7.96,110291.0,0.623,122300.0,-8.18,67436.0,48835.0,1.3808948500051192,0.479,0.0,1670.0,26.2,83.6,3334.0,0.6846892369883779,0.01208365046573158,75300.0,3.6641434262948214,60.9,20.5
3940,"Cedar Rapids, IA",272295.0,0.741,9.35,38.7,62882.0,-1.28,142573.0,-1.01,157400.0,0.639,61560.0,45872.0,1.3419951168468782,0.44,1.3824884792626742,1363.0,3.43,97.8,3997.0,0.620186461289015,0.014678932775115224,109000.0,2.498119266055046,75.8,18.1
3941,"Erie, PA",272061.0,-0.903,16.8,40.0,48007.0,-5.15,129088.0,4.88,143700.0,3.6,69779.0,52119.0,1.3388399623937528,0.469,-0.6355932203389837,1232.0,4.58,97.4,6462.0,0.8617113223854796,0.02375202620000661,110000.0,2.4732818181818184,65.5,19.2
3942,"Waco, TX",270566.0,1.13,19.7,33.4,47328.0,2.97,120750.0,-0.433,158400.0,18.5,67436.0,48835.0,1.3808948500051192,0.479,0.0,1670.0,8.49,94.5,9505.0,0.9565664882667764,0.03513006068759563,97400.0,2.777885010266941,58.2,18.6
3943,"Lynchburg, VA",265405.0,2.03,14.2,40.3,51143.0,-3.46,121971.0,0.418,172200.0,0.408,77546.0,58156.0,1.3334135772749158,0.48,0.6289308176100635,1316.0,3.33,98.5,21480.0,0.6667959959649259,0.08093291384864641,103000.0,2.5767475728155342,69.3,25.7
3944,"Sioux Falls, SD",250564.0,1.31,9.21,35.0,62047.0,4.07,139089.0,2.09,171000.0,3.95,53488.0,39572.0,1.3516627918730415,0.435,0.4618937644341806,1293.0,5.35,96.8,2238.0,0.6890566037735849,0.008931849746970835,98200.0,2.5515682281059058,67.3,17.9
3945,"Yakima, WA",248279.0,0.24100000000000002,19.0,32.7,47470.0,3.87,103990.0,1.34,163500.0,1.74,73040.0,53882.0,1.355554730707843,0.467,0.0,1202.0,18.2,86.6,2505.0,0.5685660613650595,0.010089455813822354,81700.0,3.0389106487148103,62.7,18.2
3946,"Binghamton, NY",245446.0,-0.6409999999999999,15.9,40.5,50673.0,1.94,110377.0,-1.04,113100.0,0.7120000000000001,76804.0,59246.0,1.2963575600040511,0.499,0.4024144869215296,1202.0,5.79,97.5,6419.0,0.9340162699608316,0.02615239197216496,98800.0,2.4842712550607287,68.0,19.8
3947,"Tuscaloosa, AL",239589.0,0.807,18.4,33.6,48344.0,6.61,103096.0,0.9079999999999999,152300.0,1.13,58549.0,40615.0,1.4415609996306784,0.46,0.4366812227074239,1535.0,3.52,97.5,9970.0,0.7546638507567758,0.04161292880724908,84800.0,2.8253419811320755,64.6,22.5
3948,"Topeka, KS",233382.0,-0.16699999999999998,12.4,39.9,55194.0,4.41,110692.0,0.42200000000000004,126500.0,2.35,60808.0,43397.0,1.4012028481231422,0.46,-0.4329004329004333,1320.0,3.41,97.9,2812.0,0.5887005649717514,0.012048915511907515,93900.0,2.485431309904153,68.0,19.7
3949,"Appleton, WI",233025.0,0.68,8.04,38.4,63415.0,2.55,126305.0,1.37,161800.0,1.63,61348.0,46291.0,1.3252684107061847,0.45299999999999996,0.22123893805309752,1247.0,3.73,98.2,3557.0,1.0680232558139535,0.015264456603368738,91600.0,2.5439410480349345,72.7,19.1
3950,"Charlottesville, VA",228825.0,0.885,13.2,38.1,63486.0,2.95,110146.0,1.67,267800.0,1.13,74183.0,55180.0,1.3443820224719099,0.478,0.20964360587002115,1316.0,8.27,95.2,9168.0,0.8201310303752234,0.04006555227794166,87700.0,2.609179019384265,64.2,22.8
3951,"Chico, CA",225207.0,0.594,20.5,36.9,46516.0,4.85,93439.0,2.66,238200.0,4.25,72235.0,57252.0,1.26170264794243,0.5,0.0,1281.0,7.63,96.3,7224.0,0.8381679389312977,0.032077155683437907,86200.0,2.6126102088167054,59.0,19.0
3952,"Tyler, TX",222277.0,1.15,16.3,36.6,50742.0,4.23,98488.0,1.43,144800.0,5.23,64953.0,45959.0,1.4132814029896212,0.48200000000000004,0.0,1670.0,8.3,94.5,4793.0,0.6459478021978022,0.021563184674977615,77800.0,2.8570308483290487,65.9,23.0
3953,"Prescott, AZ",220972.0,1.09,14.7,52.2,48259.0,3.48,83535.0,0.725,215000.0,7.88,60619.0,46169.0,1.312980571379064,0.46799999999999997,0.21413276231263395,1519.0,6.36,96.7,2327.0,1.0094991364421415,0.010530745976865848,94300.0,2.343287380699894,70.7,21.5
3954,"Charleston, WV",219964.0,-1.06,17.7,43.1,45155.0,-0.0465,91487.0,-1.94,105100.0,3.24,55526.0,39552.0,1.4038733818770226,0.444,0.0,1273.0,1.55,99.4,2121.0,0.7557947019867549,0.009642486952410394,92900.0,2.3677502691065664,70.3,21.9
3955,"Longview, TX",216934.0,0.0733,16.5,37.0,48359.0,2.24,92297.0,0.213,121100.0,5.4,64953.0,45959.0,1.4132814029896212,0.48200000000000004,0.0,1670.0,7.27,94.7,1626.0,0.8625429553264605,0.007495367254556686,77700.0,2.791943371943372,66.1,21.9
3956,"Des Moines, IA",214778.0,0.902,18.1,33.9,49999.0,3.97,110574.0,2.49,123300.0,2.92,58922.0,44006.0,1.3389537790301322,0.44299999999999995,-0.4494382022471914,1037.0,12.3,92.4,2982.0,0.6466040861402541,0.013884103586028365,83900.0,2.5599284862932064,60.0,18.3
3957,"Rochester, MN",214485.0,0.8540000000000001,8.65,38.4,69003.0,4.16,113997.0,0.769,179700.0,4.72,69210.0,52870.0,1.3090599583885,0.467,0.21459227467811176,1111.0,8.11,95.8,1624.0,0.5690821256038647,0.007571625055365176,85000.0,2.5233529411764706,76.0,18.6
3958,"Las Cruces, NM",213849.0,0.0112,27.9,32.9,39114.0,1.24,88633.0,-0.711,140700.0,2.48,54854.0,41925.0,1.3083840190816936,0.462,-0.2159827213822896,1325.0,17.2,88.9,5186.0,0.7938429609131789,0.024250756374825228,76700.0,2.7881225554106908,62.7,19.9
3959,"Bellingham, WA",212738.0,1.43,15.3,36.9,56419.0,4.08,102696.0,2.91,299800.0,5.94,73040.0,53882.0,1.355554730707843,0.467,0.0,1202.0,10.6,94.8,6373.0,0.7445934848070079,0.029957036354576992,83500.0,2.547760479041916,61.8,19.8
3960,"Medford, OR",212070.0,0.547,16.7,43.0,48688.0,5.06,92422.0,2.48,240900.0,7.31,61970.0,48053.0,1.289617713774374,0.469,-0.4246284501061575,1070.0,5.96,96.5,1371.0,0.5065934065934066,0.006464846512943839,86200.0,2.4602088167053364,62.9,17.2
3961,"Springfield, IL",210550.0,-0.315,15.4,40.2,58956.0,3.53,101508.0,-0.36200000000000004,135900.0,1.95,71579.0,52403.0,1.365933248096483,0.483,0.41580041580041616,1240.0,2.91,98.4,4306.0,0.8608470181503889,0.02045119924008549,88900.0,2.3683914510686166,69.8,19.3
3962,"Florence, SC",206109.0,-0.0751,20.6,39.6,40888.0,1.08,86122.0,1.36,112600.0,1.72,56080.0,40985.0,1.368305477613761,0.46,0.8771929824561411,1483.0,2.41,98.7,2134.0,0.4586466165413534,0.010353744863154931,79000.0,2.608974683544304,66.8,22.4
3963,"Lake Charles, LA",205559.0,0.778,16.5,36.3,48481.0,3.07,93436.0,2.33,136700.0,9.27,62488.0,40269.0,1.5517643845141424,0.466,0.2150537634408604,1527.0,2.85,98.4,4299.0,1.095029239766082,0.020913703608209808,79800.0,2.575927318295739,68.3,20.5
